State,Year,Crop,Yield,Rainfall,Fertilizer_N,Pesticides
Andhra Pradesh,1998,Maize,2.479545455,0.11949323351569247,0.0064342188713278035,0.005797964937252946
Andhra Pradesh,1998,Maize,4.245,0.11949323351569247,0.0017101985692198984,0.0015410871519468698
Andhra Pradesh,1998,Mesta,7.7425,0.11949323351569247,0.001422098715155359,0.0012814765257668712
Andhra Pradesh,1998,Moong(Green Gram),0.560909091,0.11949323351569247,0.0068101789645751455,0.006136747598367271
Andhra Pradesh,1998,Moong(Green Gram),0.354285714,0.11949323351569247,0.0027951703600586947,0.0025187697228800563
Andhra Pradesh,1998,Other  Rabi pulses,0.145,0.11949323351569247,7.150294539181021e-05,6.443663991595558e-05
Andhra Pradesh,1998,Other Kharif pulses,0.189090909,0.11949323351569247,0.00019818515072515369,0.00017859166703056492
Andhra Pradesh,1998,Ragi,1.040909091,0.11949323351569247,0.001789885762897324,0.0016128943464221886
Andhra Pradesh,1998,Ragi,1.966363636,0.11949323351569247,0.00031465104917677587,0.00028354064357141544
Andhra Pradesh,1998,Rice,2.47,0.11949323351569247,0.057464671745525435,0.05178218755317823
Andhra Pradesh,1998,Rice,2.986086957,0.11949323351569247,0.030734726420189963,0.027695476831995667
Andhra Pradesh,1998,Sesamum,0.191666667,0.11949323351569247,0.0009909705647467226,0.0008929811915542491
Andhra Pradesh,1998,Sesamum,0.242,0.11949323351569247,0.0022618791408328454,0.002038213882929846
Andhra Pradesh,1998,Small millets,0.71,0.11949323351569247,6.74164226391217e-05,6.075421968645206e-05
Andhra Pradesh,1998,Sugarcane,81.223,0.11949323351569247,0.004366438358467423,0.0039346603011241625
Andhra Pradesh,1998,Sunflower,0.746842105,0.11949323351569247,0.004213193755241604,0.00379656954251778
Andhra Pradesh,1998,Sunflower,0.385,0.11949323351569247,0.002527503119757598,0.002277571197847575
Andhra Pradesh,1998,Tobacco,1.503684211,0.11949323351569247,0.003945526514940507,0.0035553710174852987
Andhra Pradesh,1998,Urad,0.658823529,0.11949323351569247,0.00154265113635967,0.0013901079225372252
Andhra Pradesh,1998,Urad,0.544117647,0.11949323351569247,0.007249480160489158,0.0065326077730389
Andhra Pradesh,1998,Wheat,0.468888889,0.11949323351569247,0.00023496385549935016,0.00021173344909609666
Andhra Pradesh,1999,Bajra,0.899444444,0.055843491058003,0.0023389103677073616,0.0018267464569503289
Andhra Pradesh,1999,Bajra,0.860909091,0.055843491058003,0.00022032994100307498,0.0001720858463250955
Andhra Pradesh,1999,Castor seed,0.212631579,0.055843491058003,0.0057957356613063775,0.0045266074483167355
Andhra Pradesh,1999,Cotton(lint),1.458181818,0.055843491058003,0.022951638899547003,0.017925767082307302
Andhra Pradesh,1999,Dry chillies,1.692727273,0.055843491058003,0.00587755972585705,0.00459051394669965
Andhra Pradesh,1999,Gram,0.824761905,0.055843491058003,0.0035767407777031308,0.0027935208103036704
Andhra Pradesh,1999,Groundnut,0.773181818,0.055843491058003,0.0333743961455451,0.026066183017551394
Andhra Pradesh,1999,Groundnut,1.528181818,0.055843491058003,0.006025734151764127,0.004706241621212273
Andhra Pradesh,1999,Horse-gram,0.387857143,0.055843491058003,0.0003861729216213354,0.0003016130731977633
Andhra Pradesh,1999,Horse-gram,0.379047619,0.055843491058003,0.0018306924989651937,0.001429816475712025
Andhra Pradesh,1999,Jowar,0.609,0.055843491058003,0.0072160679749338095,0.005635920035053644
Andhra Pradesh,1999,Jowar,0.605909091,0.055843491058003,0.008936458439438985,0.006979585019696355
Andhra Pradesh,1999,Linseed,0.1175,0.055843491058003,0.00012869489017178361,0.0001005167393646153
Andhra Pradesh,1999,Maize,2.909090909,0.055843491058003,0.007902990654183373,0.006172422631590685
Andhra Pradesh,1999,Maize,4.394761905,0.055843491058003,0.002017891384843058,0.0015760231615242252
Andhra Pradesh,1999,Masoor,0.375,0.055843491058003,0.009376767602247735,0.007323476721429095
Andhra Pradesh,1999,Masoor,0.346153846,0.055843491058003,0.00010845835918580741,8.471153777957034e-05
Andhra Pradesh,1999,Moong(Green Gram),0.626818182,0.055843491058003,0.007037429009971922,0.005496398846658111
Andhra Pradesh,1999,Moong(Green Gram),0.335263158,0.055843491058003,0.0030300910588997435,0.0023665746598946357
Andhra Pradesh,1999,Niger seed,0.3725,0.055843491058003,0.00040827507639669115,0.0003188753703736205
Andhra Pradesh,1999,Onion,16.27210526,0.055843491058003,0.0007665406895030789,0.0005986891507127626
Andhra Pradesh,1999,Ragi,1.038666667,0.055843491058003,0.001805912625339199,0.0014104628178058256
Andhra Pradesh,1999,Ragi,1.79,0.055843491058003,0.0003176277087480126,0.0002480776669612173
Andhra Pradesh,1999,Rapeseed &Mustard,0.214,0.055843491058003,6.456132884746427e-05,5.042693564281338e-05
Andhra Pradesh,1999,Rice,2.400869565,0.055843491058003,0.06252678711592857,0.04883487871568986
Andhra Pradesh,1999,Rice,2.73,0.055843491058003,0.025579973591055297,0.019978557635245624
Andhra Pradesh,1999,Safflower,0.39,0.055843491058003,0.00037083090951808443,0.0002896306047509668
Andhra Pradesh,1999,Sesamum,0.221363636,0.055843491058003,0.0025663408818903176,0.002004374980620867
Andhra Pradesh,1999,Sesamum,0.207368421,0.055843491058003,0.0011898617015708912,0.0009293127114185784
Andhra Pradesh,1999,Sugarcane,76.31571429,0.055843491058003,0.005101174898777943,0.003984139331007898
Andhra Pradesh,1999,Sunflower,0.653076923,0.055843491058003,0.0016306317831981947,0.0012735644014737553
Andhra Pradesh,1999,Tobacco,1.253125,0.055843491058003,0.002827528212403459,0.0022083683633345704
Andhra Pradesh,1999,Urad,0.607894737,0.055843491058003,0.001761532727667134,0.0013758010850455644
Andhra Pradesh,1999,Urad,0.508,0.055843491058003,0.00835344003100028,0.006524234076417017
Andhra Pradesh,1999,Wheat,0.658181818,0.055843491058003,0.0002966229797311154,0.0002316724848387791
Andhra Pradesh,2000,Arecanut,2.78,0.10146527177912149,5.3080063250972426e-06,4.319224969191809e-06
Andhra Pradesh,2000,Arhar/Tur,0.433181818,0.10146527177912149,0.010300698136676951,0.008375288316282307
Andhra Pradesh,2000,Arhar/Tur,0.42375,0.10146527177912149,0.00012379237403020986,0.00010065641737332062
Andhra Pradesh,2000,Bajra,1.001666667,0.10146527177912149,0.002628632304522615,0.002137290034104678
Andhra Pradesh,2000,Bajra,0.883125,0.10146527177912149,0.00028887057721908415,0.00023487809513856589
Andhra Pradesh,2000,Banana,17.63090909,0.10146527177912149,0.0009958381324328318,0.0008096988137637499
Andhra Pradesh,2000,Cashewnut,0.190625,0.10146527177912149,0.002950221129822304,0.002398767266401011
Andhra Pradesh,2000,Castor seed,0.339047619,0.10146527177912149,0.008091703683600395,0.006579200547342753
Andhra Pradesh,2000,Coconut ,9101.813684,0.10146527177912149,0.0020839412316712674,0.0016944129719027635
Andhra Pradesh,2000,Coriander,0.395,0.10146527177912149,0.0011864769625820793,0.0009647033094242655
Andhra Pradesh,2000,Cotton(lint),1.687727273,0.10146527177912149,0.02074330043057193,0.016865952572455316
Andhra Pradesh,2000,Dry chillies,2.146818182,0.10146527177912149,0.003730358263721662,0.0030330806583340223
Andhra Pradesh,2000,Dry chillies,2.023181818,0.10146527177912149,0.0011016335471194909,0.0008957188805248732
Andhra Pradesh,2000,Ginger,3.14875,0.10146527177912149,4.727291174772708e-05,3.844002289573983e-05
Andhra Pradesh,2000,Gram,1.1575,0.10146527177912149,2.019029702714062e-06,1.645026002524765e-06
Andhra Pradesh,2000,Gram,1.4145,0.10146527177912149,0.0040759444369698515,0.0033140696386464072
Andhra Pradesh,2000,Groundnut,0.904090909,0.10146527177912149,0.03251109635445185,0.026434104415981766
Andhra Pradesh,2000,Groundnut,1.668181818,0.10146527177912149,0.005531722638870999,0.00449773282941715
Andhra Pradesh,2000,Horse-gram,0.5,0.10146527177912149,0.00028064813566312623,0.00022819259772189826
Andhra Pradesh,2000,Horse-gram,0.209545455,0.10146527177912149,0.0013153561205999091,0.0010694922911551445
Andhra Pradesh,2000,Jowar,0.830909091,0.10146527177912149,0.006749192151923173,0.0054876321469117355
Andhra Pradesh,2000,Jowar,0.840909091,0.10146527177912149,0.006993997584717596,0.005686678388517112
Andhra Pradesh,2000,Linseed,0.2075,0.10146527177912149,0.00011136735123454005,9.055388794368956e-05
Andhra Pradesh,2000,Maize,2.564545455,0.10146527177912149,0.00874103293862312,0.007107156754447149
Andhra Pradesh,2000,Maize,5.019545455,0.10146527177912149,0.0019718114916377964,0.0016032425960206518
Andhra Pradesh,2000,Mesta,8.745384615,0.10146527177912149,0.0015799766224279485,0.00128464975616464
Andhra Pradesh,2000,Moong(Green Gram),0.404090909,0.10146527177912149,0.00795884526991598,0.006471176115010227
Andhra Pradesh,2000,Moong(Green Gram),0.371578947,0.10146527177912149,0.0026060967239618415,0.0021189668189627
Andhra Pradesh,2000,Niger seed,0.36,0.10146527177912149,0.00037460729497417166,0.00030458884968322596
Andhra Pradesh,2000,Onion,12.77315789,0.10146527177912149,0.0003463058541618127,0.00028157753264906627
Andhra Pradesh,2000,Onion,22.5085,0.10146527177912149,0.00026895399656131936,0.00021868433472930436
Andhra Pradesh,2000,Other  Rabi pulses,0.324705882,0.10146527177912149,0.00028828180979902795,0.00023439938050873042
Andhra Pradesh,2000,Other Kharif pulses,0.275263158,0.10146527177912149,0.00040298994508584875,0.0003276661963215008
Andhra Pradesh,2000,Potato,6.14375,0.10146527177912149,5.052128372045121e-05,4.1081207060349256e-05
Andhra Pradesh,2000,Ragi,1.172,0.10146527177912149,0.00169507050188653,0.0013782302125969574
Andhra Pradesh,2000,Ragi,1.639285714,0.10146527177912149,0.00031995343653308815,0.00026015092611367236
Andhra Pradesh,2000,Rapeseed &Mustard,0.151538462,0.10146527177912149,9.098381710569614e-05,7.398045731076541e-05
Andhra Pradesh,2000,Rice,2.7,0.10146527177912149,0.06098153372282795,0.04958282905630519
Andhra Pradesh,2000,Rice,2.939090909,0.10146527177912149,0.025155645282150123,0.020453539052848416
Andhra Pradesh,2000,Safflower,0.34,0.10146527177912149,0.00032884585480842047,0.0002673811677642906
Andhra Pradesh,2000,Sesamum,0.192272727,0.10146527177912149,0.002918184061241312,0.0023727185875775506
Andhra Pradesh,2000,Sesamum,0.204444444,0.10146527177912149,0.0007931194190100167,0.0006448724144910929
Andhra Pradesh,2000,Small millets,0.668125,0.10146527177912149,0.00131488916712883,0.001069112620931482
Andhra Pradesh,2000,Small millets,0.681666667,0.10146527177912149,3.980165621046159e-05,3.236529931713815e-05
Andhra Pradesh,2000,Sugarcane,73.8955,0.10146527177912149,0.0048146851305418065,0.003914724439881678
Andhra Pradesh,2000,Sunflower,1.038421053,0.10146527177912149,0.0040048456954168525,0.003256260720243519
Andhra Pradesh,2000,Sweet potato,13.93277778,0.10146527177912149,3.933470273938249e-05,3.198562909347554e-05
Andhra Pradesh,2000,Tapioca,7.528,0.10146527177912149,0.0004366105950035435,0.00035500245242520834
Andhra Pradesh,2000,Tobacco,3.364285714,0.10146527177912149,0.002561005260515465,0.0020823038812777155
Andhra Pradesh,2000,Urad,0.1615,0.10146527177912149,0.0020185068387457055,0.0016412096183869125
Andhra Pradesh,2000,Urad,0.655454545,0.10146527177912149,0.009255087803306715,0.00752512414849659
Andhra Pradesh,2000,Wheat,0.581818182,0.10146527177912149,0.00028952025161362905,0.00023540633197148778
Andhra Pradesh,2001,Arecanut,1.71,0.10031352976933167,5.649301289609481e-06,4.418269375364663e-06
Andhra Pradesh,2001,Arhar/Tur,0.465,0.10031352976933167,0.008752669942925288,0.006840677779639086
Andhra Pradesh,2001,Arhar/Tur,0.46,0.10031352976933167,0.00011486746004029606,8.977804009533555e-05
Andhra Pradesh,2001,Bajra,0.851764706,0.10031352976933167,0.001728787001029943,0.0013511415675086821
Andhra Pradesh,2001,Bajra,0.795,0.10031352976933167,0.00020452730995262726,0.0001598519574626294
Andhra Pradesh,2001,Banana,11.73363636,0.10031352976933167,0.0010667614802638396,0.0008337335896616957
Andhra Pradesh,2001,Cashewnut,0.236,0.10031352976933167,0.0031126323971208797,0.0024326899755152133
Andhra Pradesh,2001,Castor seed,0.296842105,0.10031352976933167,0.005989668075756497,0.00468124560665442
Andhra Pradesh,2001,Coconut ,9057.671111,0.10031352976933167,0.0022017559101198915,0.0017207917987468002
Andhra Pradesh,2001,Coriander,0.531176471,0.10031352976933167,0.0012231857084029974,0.0009559874016810545
Andhra Pradesh,2001,Cotton(lint),1.820454545,0.10031352976933167,0.023399245353213142,0.018287751530467657
Andhra Pradesh,2001,Dry chillies,2.497272727,0.10031352976933167,0.003604568219101588,0.0028171638528772017
Andhra Pradesh,2001,Dry chillies,2.276363636,0.10031352976933167,0.0011440653791281816,0.0008941506774271363
Andhra Pradesh,2001,Ginger,2.4375,0.10031352976933167,5.378470716716019e-05,4.2038636320020174e-05
Andhra Pradesh,2001,Gram,1.092857143,0.10031352976933167,1.910834049448675e-06,1.4964593932654849e-06
Andhra Pradesh,2001,Gram,1.419,0.10031352976933167,0.006021371122804414,0.0047060232155986615
Andhra Pradesh,2001,Groundnut,0.83,0.10031352976933167,0.030386440627141766,0.023748614387011018
Andhra Pradesh,2001,Groundnut,1.765454545,0.10031352976933167,0.00533212026716505,0.00416733719782554
Andhra Pradesh,2001,Horse-gram,0.368888889,0.10031352976933167,0.00024102488843284124,0.00018837674644041116
Andhra Pradesh,2001,Horse-gram,0.458095238,0.10031352976933167,0.001455815528646676,0.0011377999166123558
Andhra Pradesh,2001,Jowar,0.838095238,0.10031352976933167,0.006321715779047842,0.004940758458228324
Andhra Pradesh,2001,Jowar,0.854090909,0.10031352976933167,0.007181711093271727,0.005612890305918336
Andhra Pradesh,2001,Linseed,0.218333333,0.10031352976933167,0.00012401297594419227,9.69257447408098e-05
Andhra Pradesh,2001,Maize,2.801818182,0.10031352976933167,0.0071291190965033615,0.005571786877356603
Andhra Pradesh,2001,Maize,5.592857143,0.10031352976933167,0.0019167875485139618,0.0014980739440661104
Andhra Pradesh,2001,Mesta,8.370909091,0.10031352976933167,0.0016673451863314808,0.001303121537915877
Andhra Pradesh,2001,Moong(Green Gram),0.408636364,0.10031352976933167,0.007146100608712906,0.005585058827783765
Andhra Pradesh,2001,Moong(Green Gram),0.351,0.10031352976933167,0.0029083473397941264,0.0022730303927645736
Andhra Pradesh,2001,Niger seed,0.38,0.10031352976933167,0.0004031941057772179,0.00031512057153960596
Andhra Pradesh,2001,Onion,12.74411765,0.10031352976933167,0.00037459588745417983,0.0002927695505465987
Andhra Pradesh,2001,Onion,21.08136364,0.10031352976933167,0.0002975665652797931,0.00023256705899453263
Andhra Pradesh,2001,Other  Rabi pulses,0.510666667,0.10031352976933167,0.0002904064500571122,0.0002269710500457664
Andhra Pradesh,2001,Other Kharif pulses,0.314210526,0.10031352976933167,0.0003660417674978797,0.00028608405312993115
Andhra Pradesh,2001,Potato,5.85,0.10031352976933167,4.958157168245962e-05,3.87536635152872e-05
Andhra Pradesh,2001,Ragi,1.252666667,0.10031352976933167,0.001451717999581189,0.001134597480812767
Andhra Pradesh,2001,Ragi,1.738,0.10031352976933167,0.0002744387594720186,0.0002144914548679869
Andhra Pradesh,2001,Rapeseed &Mustard,0.3275,0.10031352976933167,5.177818520210213e-05,4.047043322228332e-05
Andhra Pradesh,2001,Rice,2.627272727,0.10031352976933167,0.05124176525543839,0.04004815422206516
Andhra Pradesh,2001,Rice,3.025909091,0.10031352976933167,0.029541779350511145,0.02308846691246792
Andhra Pradesh,2001,Safflower,0.303,0.10031352976933167,0.0004166694848688709,0.00032565229339598606
Andhra Pradesh,2001,Sesamum,0.168095238,0.10031352976933167,0.0019613323361382506,0.0015328880528358683
Andhra Pradesh,2001,Sesamum,0.283684211,0.10031352976933167,0.000833751476910992,0.0006516239415118758
Andhra Pradesh,2001,Small millets,0.469285714,0.10031352976933167,0.001190595567433686,0.0009305164818936023
Andhra Pradesh,2001,Small millets,0.732,0.10031352976933167,1.9652712477330464e-05,1.5362676257464974e-05
Andhra Pradesh,2001,Sugarcane,84.989,0.10031352976933167,0.00461072281751707,0.0036035269156865723
Andhra Pradesh,2001,Sunflower,0.986111111,0.10031352976933167,0.0056523189302206305,0.004417589397422284
Andhra Pradesh,2001,Sweet potato,14.05764706,0.10031352976933167,4.106969429384491e-05,3.2101180900677206e-05
Andhra Pradesh,2001,Tapioca,7.83,0.10031352976933167,0.00037370879353278575,0.00029207623970338876
Andhra Pradesh,2001,Tobacco,2.97047619,0.10031352976933167,0.003990559681327231,0.0031188366066786846
Andhra Pradesh,2001,Urad,0.388095238,0.10031352976933167,0.0022612545667048236,0.001767293147444955
Andhra Pradesh,2001,Urad,0.439545455,0.10031352976933167,0.010979486898462879,0.00858105307010641
Andhra Pradesh,2001,Wheat,0.6275,0.10031352976933167,0.00029131466526234904,0.00022768086829000518
Andhra Pradesh,2002,Arecanut,1.4525,0.055475573471542375,5.7840324557492325e-06,4.692546192458718e-06
Andhra Pradesh,2002,Arhar/Tur,0.337727273,0.055475573471542375,0.008290229430279591,0.006720982614779192
Andhra Pradesh,2002,Arhar/Tur,0.299333333,0.055475573471542375,0.0001605324760545573,0.00013014879401140644
Andhra Pradesh,2002,Bajra,0.706470588,0.055475573471542375,0.0015606104049759092,0.0012652072122529008
Andhra Pradesh,2002,Bajra,0.594285714,0.055475573471542375,0.00014228531646016346,0.00011535562308943539
Andhra Pradesh,2002,Banana,26.83952381,0.055475573471542375,0.0007704809846422683,0.0006246406898301689
Andhra Pradesh,2002,Cashewnut,0.168125,0.055475573471542375,0.0029493719623891494,0.002391091324922615
Andhra Pradesh,2002,Castor seed,0.296315789,0.055475573471542375,0.0045402815056523015,0.003680859010306225
Andhra Pradesh,2002,Coconut ,9202.625556,0.055475573471542375,0.0020614283689507967,0.0016712257875576432
Andhra Pradesh,2002,Coriander,0.414705882,0.055475573471542375,0.0008824504113808288,0.0007154155229876286
Andhra Pradesh,2002,Cotton(lint),1.455238095,0.055475573471542375,0.015726886732871197,0.012749961645529885
Andhra Pradesh,2002,Dry chillies,1.668636364,0.055475573471542375,0.003445823921439627,0.002793570332506757
Andhra Pradesh,2002,Dry chillies,2.070909091,0.055475573471542375,0.0009250140647694687,0.0007499223401382349
Andhra Pradesh,2002,Ginger,1.635,0.055475573471542375,3.965483299040738e-05,3.215197290384277e-05
Andhra Pradesh,2002,Gram,1.0075,0.055475573471542375,7.132016242599499e-07,5.815684362457294e-07
Andhra Pradesh,2002,Gram,1.162380952,0.055475573471542375,0.007637815160790336,0.00619206326431477
Andhra Pradesh,2002,Groundnut,0.767727273,0.055475573471542375,0.02487764147621322,0.02016857813788848
Andhra Pradesh,2002,Groundnut,1.495454545,0.055475573471542375,0.0038953658006744742,0.0031580188277206813
Andhra Pradesh,2002,Horse-gram,0.420833333,0.055475573471542375,0.0002929026971035884,0.0002374627731996536
Andhra Pradesh,2002,Horse-gram,0.294090909,0.055475573471542375,0.0013015673056267403,0.0010551981516642751
Andhra Pradesh,2002,Jowar,0.661363636,0.055475573471542375,0.00516230994714746,0.004185144239235348
Andhra Pradesh,2002,Jowar,0.841818182,0.055475573471542375,0.007051634948069142,0.0057168405846969444
Andhra Pradesh,2002,Linseed,0.322857143,0.055475573471542375,7.967328171459307e-05,6.459536492584798e-05
Andhra Pradesh,2002,Maize,1.491363636,0.055475573471542375,0.008098810461015226,0.0065657971726074
Andhra Pradesh,2002,Maize,5.602272727,0.055475573471542375,0.002192584723159857,0.0017775556716845575
Andhra Pradesh,2002,Mesta,7.506363636,0.055475573471542375,0.0015891558542126328,0.0012883493186952118
Andhra Pradesh,2002,Moong(Green Gram),0.217272727,0.055475573471542375,0.006956072302167601,0.005639366907368467
Andhra Pradesh,2002,Moong(Green Gram),0.291,0.055475573471542375,0.002313423209229169,0.0018755207477901426
Andhra Pradesh,2002,Niger seed,0.38,0.055475573471542375,0.0002920804002119955,0.00023679612815810558
Andhra Pradesh,2002,Onion,10.49411765,0.055475573471542375,0.0003015563929627322,0.0002444784186368974
Andhra Pradesh,2002,Onion,19.15952381,0.055475573471542375,0.00022954667945610064,0.00018609935999847513
Andhra Pradesh,2002,Other  Rabi pulses,0.27375,0.055475573471542375,3.665932288531911e-05,2.9723480252489157e-05
Andhra Pradesh,2002,Other Kharif pulses,0.223,0.055475573471542375,0.0001353741068712997,0.0001097526302402339
Andhra Pradesh,2002,Potato,6.946666667,0.055475573471542375,5.230254232300226e-05,4.240560854289138e-05
Andhra Pradesh,2002,Ragi,1.17375,0.055475573471542375,0.0012068856921090487,0.0009784387368803138
Andhra Pradesh,2002,Ragi,1.251428571,0.055475573471542375,0.00018813815741517464,0.00015252902040623393
Andhra Pradesh,2002,Rapeseed &Mustard,0.302857143,0.055475573471542375,6.594875502395991e-05,5.34687417323912e-05
Andhra Pradesh,2002,Rice,2.202727273,0.055475573471542375,0.041296932987559806,0.03347987649500317
Andhra Pradesh,2002,Rice,2.533636364,0.055475573471542375,0.01395487608848343,0.01131337332599581
Andhra Pradesh,2002,Safflower,0.318181818,0.055475573471542375,0.00037883272227504187,0.0003071271800414251
Andhra Pradesh,2002,Sesamum,0.128571429,0.055475573471542375,0.0017049822449427122,0.0013822510345475518
Andhra Pradesh,2002,Sesamum,0.209444444,0.055475573471542375,0.0005491656498192765,0.0004452179386478073
Andhra Pradesh,2002,Small millets,0.461538462,0.055475573471542375,0.0009056117738273609,0.0007341926916578988
Andhra Pradesh,2002,Small millets,0.328333333,0.055475573471542375,3.8871693093652276e-05,3.15170728642732e-05
Andhra Pradesh,2002,Soyabean,0.0,0.055475573471542375,0.0008082674846607018,0.0006552746167394008
Andhra Pradesh,2002,Sugarcane,69.35666667,0.055475573471542375,0.004551421670683642,0.003689890463369102
Andhra Pradesh,2002,Sunflower,0.9025,0.055475573471542375,0.008155979673478348,0.006612144875495978
Andhra Pradesh,2002,Sweet potato,11.29588235,0.055475573471542375,2.5166744900437996e-05,2.0406322171805663e-05
Andhra Pradesh,2002,Tapioca,5.034285714,0.055475573471542375,0.0002572110963089746,0.0002085272038962703
Andhra Pradesh,2002,Tobacco,3.58547619,0.055475573471542375,0.0033990508911059284,0.002755650927643464
Andhra Pradesh,2002,Urad,0.240454545,0.055475573471542375,0.002156756072883311,0.0017485089948742496
