State,Year,Fertilizer_N,Fertilizer_P,Fertilizer_K,Fertilizer_Total
Andhra Pradesh,1976,0.08667939649839981,0.03193726608447692,0.018191928821099462,0.06789899722121541
Andhra Pradesh,1976,0.06361778231987737,0.04405631794689003,0.01958214172227518,0.05554493832855558
Andhra Pradesh,1976,0.07918941451738698,0.07877383710568527,0.025738798856053388,0.09131327775764164
Andhra Pradesh,1976,0.0782346771374015,0.06130814471573694,0.03006831903400064,0.15707711401803462
Andhra Pradesh,1976,0.038942527499125947,0.028836214578506505,0.016007308547823323,0.04858809186464134
Andhra Pradesh,1976,0.025414840115106363,0.030511495277134197,0.011042262472195741,0.05501773809131547
Andhra Pradesh,1976,0.011174461447435655,0.009552664409196221,0.006196377502383222,0.015427196942238623
Andhra Pradesh,1976,0.031049135357555872,0.024309392265193366,0.008341277407054338,0.025446198117455816
Andhra Pradesh,1976,0.022335475889519403,0.017964712172518264,0.009652049571020019,0.022518040133118058
Andhra Pradesh,1977,0.030242315036441383,0.017750846551416857,0.005004766444232603,0.027407822333520047
Andhra Pradesh,1977,0.042976629104698384,0.017750846551416857,0.005203368287257705,0.0314387074807517
Andhra Pradesh,1977,0.07896081542640454,0.05792193904829798,0.01835081029551954,0.06668863334321833
Andhra Pradesh,1977,0.10693058655837344,0.11309926929246122,0.029353352399110265,0.10351576658209495
Andhra Pradesh,1977,0.08974531371863485,0.1018713241846373,0.03221321893867175,0.1091963491383571
Andhra Pradesh,1977,0.10449667858967807,0.1339511673498485,0.05374165872259294,0.24315353608575788
Andhra Pradesh,1977,0.04580050022859909,0.03974336125467831,0.020098506514140448,0.058082089470273594
Andhra Pradesh,1977,0.03384611247075277,0.05410800213865621,0.019820463933905304,0.0968598635869386
Andhra Pradesh,1977,0.010838286313637951,0.01418641953306006,0.008857642198919605,0.02282118026953112
Andhra Pradesh,1977,0.022846462092891914,0.02630547139547318,0.00782491261518907,0.020657462629191513
Andhra Pradesh,1977,0.03285103407471156,0.03289966137943325,0.01767556402923419,0.03762232693004712
Andhra Pradesh,1978,0.03145254551811312,0.015041882017465692,0.0045678423895773755,0.027570375740002415
Andhra Pradesh,1978,0.0358900572842428,0.019105328818392442,0.005521131236097871,0.027623095763726423
Andhra Pradesh,1978,0.1409380630933491,0.08415612190340402,0.03622497616777883,0.12099904444956999
Andhra Pradesh,1978,0.1313100072613829,0.13031545179112458,0.027129011757229107,0.12805693762562192
Andhra Pradesh,1978,0.07132291638652072,0.05927642131527357,0.027089291388624086,0.08177315013125089
Andhra Pradesh,1978,0.08507920286152275,0.0820531099625735,0.04055449634572609,0.1823058420376289
Andhra Pradesh,1978,0.03879461044025496,0.023703439672072717,0.017198919605973945,0.04740628466616143
Andhra Pradesh,1978,0.037194416803377886,0.04238103724826234,0.01815220845249444,0.09469834261425417
Andhra Pradesh,1978,0.015410268133286718,0.018356799144537514,0.017278360343183984,0.035796896108603246
Andhra Pradesh,1978,0.040072075948686225,0.04059882373908394,0.011081982840800763,0.0370358166661175
Andhra Pradesh,1978,0.03365785439582605,0.03200855462484405,0.022839211947886878,0.04044284819928169
Andhra Pradesh,1979,0.03829707124223435,0.015291391908750668,0.0049253257070225615,0.031950531044405636
Andhra Pradesh,1979,0.024823171879622408,0.01365175548030654,0.004766444232602479,0.019620635495952637
Andhra Pradesh,1979,0.12607912217949063,0.08059169488504722,0.025103272958373057,0.09517941283073576
Andhra Pradesh,1979,0.16647392625662263,0.17975405453573337,0.07105973943438196,0.15088910123342886
Andhra Pradesh,1979,0.11920770244466558,0.12101229727321333,0.04563870352716873,0.1364943380891188
Andhra Pradesh,1979,0.07892047441034881,0.06872215291391909,0.028678106132824913,0.14966775401715596
Andhra Pradesh,1979,0.03369819541188177,0.02502227766886473,0.014339053066412456,0.04036596483135084
Andhra Pradesh,1979,0.028198370222951345,0.038210657636784884,0.017318080711789002,0.07406284666161432
Andhra Pradesh,1979,0.010717263265470778,0.014685439315630011,0.010843660629170637,0.022770656913462275
Andhra Pradesh,1979,0.03831051824758626,0.04255925859918017,0.015927867810613283,0.03605610289191297
Andhra Pradesh,1979,0.03559422316650082,0.0269470682587774,0.02430886558627264,0.03958175447845618
Andhra Pradesh,1980,0.03891563348842213,0.013616111210122971,0.005719733079122974,0.0327611014091623
Andhra Pradesh,1980,0.022456498937686576,0.01721618249866334,0.0060374960279631395,0.019339462036091246
Andhra Pradesh,1980,0.09911787644891482,0.053965425057921936,0.027089291388624086,0.0844838380177271
Andhra Pradesh,1980,0.1332867170481134,0.14157904116913206,0.05592627899586908,0.14108537348841804
Andhra Pradesh,1980,0.09100933222171423,0.06882908572446979,0.040475055608516046,0.10531264072402165
Andhra Pradesh,1980,0.09804211602076217,0.08173231153092139,0.03562917063870352,0.19435236745856532
Andhra Pradesh,1980,0.03778608503886185,0.025984672963821065,0.020138226882745476,0.04558744384768306
Andhra Pradesh,1980,0.03131807546459404,0.042630547139547316,0.018589132507149667,0.073256669632168
Andhra Pradesh,1980,0.010650028238711239,0.014828016396364285,0.01219415316174134,0.022322536711808186
Andhra Pradesh,1980,0.048476454293628804,0.048797005881304575,0.017874165872259297,0.038729447428251344
Andhra Pradesh,1980,0.029153107602936826,0.026234182855106043,0.01394184938036225,0.02844025613144859
Andhra Pradesh,1981,0.05092380926767608,0.023026198538584924,0.005243088655862727,0.044693400112030046
Andhra Pradesh,1981,0.030820536266573436,0.025343076100516844,0.005243088655862727,0.026647775324832226
Andhra Pradesh,1981,0.10368985826856358,0.08059169488504722,0.02840006355258977,0.09742440717431655
Andhra Pradesh,1981,0.10824839308286044,0.11448939582962038,0.03952176676199554,0.11175766362428195
Andhra Pradesh,1981,0.09611919425543931,0.10557832828372839,0.03193517635843661,0.1172712994387514
Andhra Pradesh,1981,0.09185649355888444,0.10942790946355373,0.052748649507467424,0.21126011840038658
Andhra Pradesh,1981,0.06715434472742919,0.0765995366244876,0.03090244677470607,0.09809658747679768
Andhra Pradesh,1981,0.03948040771320227,0.047905899126715376,0.029909437559580553,0.10730721495491338
Andhra Pradesh,1981,0.019874673910120214,0.02035287827481732,0.01275023832221163,0.043149142750447574
Andhra Pradesh,1981,0.06083425221203238,0.04950989128497594,0.021568160152526217,0.0538271442222149
Andhra Pradesh,1981,0.049565661727133364,0.029691677062912133,0.01938353987925008,0.04993684580491394
Andhra Pradesh,1982,0.061237662372589624,0.020032079843165213,0.005004766444232603,0.04900765538677826
Andhra Pradesh,1982,0.039668665788128984,0.017715202281233293,0.005759453447727995,0.029553966632618316
Andhra Pradesh,1982,0.12739692870397762,0.05507039743361254,0.0438512869399428,0.10637363120146737
Andhra Pradesh,1982,0.12161471640265713,0.10696845482088754,0.058945027009850645,0.12319131876942677
Andhra Pradesh,1982,0.11673345345991448,0.09791481019426126,0.05084207181442644,0.13668544817511832
Andhra Pradesh,1982,0.15072748298953823,0.14738905720905365,0.05040514775977121,0.30959174931628713
Andhra Pradesh,1982,0.052214721781459264,0.049153448583140254,0.04504289799809342,0.07292936615154809
Andhra Pradesh,1982,0.047898233063496755,0.06077348066298342,0.044129329520177944,0.135958351181258
Andhra Pradesh,1982,0.012156092838124948,0.01636072001425771,0.012988560533841753,0.027016815490900303
Andhra Pradesh,1982,0.04393136648468386,0.048690073070753875,0.020138226882745476,0.040517534899557374
Andhra Pradesh,1982,0.03098190033079633,0.03917305293174122,0.023633619319987288,0.033982448625435216
Andhra Pradesh,1983,0.050775892208805094,0.03136695776153983,0.005004766444232603,0.04652761760409459
Andhra Pradesh,1983,0.037651614985342766,0.021030119408305112,0.005084207181442644,0.031144354014959304
Andhra Pradesh,1983,0.1500416857165909,0.09705934770985564,0.047664442326024785,0.14218590398365677
Andhra Pradesh,1983,0.23716483339160369,0.24455533772945998,0.09624245312996506,0.2524476369347699
Andhra Pradesh,1983,0.1187639512680526,0.10326145072179646,0.04996822370511598,0.1426581875295177
Andhra Pradesh,1983,0.10750880778850551,0.137622527178756,0.062281537972672385,0.2626269948488143
Andhra Pradesh,1983,0.09876825430976521,0.09260381393690964,0.05127899586908166,0.1454852988017178
Andhra Pradesh,1983,0.04112094236613506,0.05813580466939939,0.026930409914204007,0.11130295341966236
Andhra Pradesh,1983,0.012465373961218836,0.01899839600784174,0.010168414362885288,0.02872142959130998
Andhra Pradesh,1983,0.04004518193798241,0.03906612012119052,0.01568954559898316,0.037883730381012004
Andhra Pradesh,1983,0.03602452733776188,0.0332917483514525,0.017238639974578963,0.040170461410040964
Andhra Pradesh,1984,0.056168141354920265,0.04124042060238816,0.005441690498887829,0.052961657166079056
Andhra Pradesh,1984,0.04253287792808541,0.026519337016574586,0.005878614553543057,0.03505002910584643
Andhra Pradesh,1984,0.1460479251270742,0.12575298520762787,0.05004766444232602,0.12637209353410875
Andhra Pradesh,1984,0.2850361724443966,0.25029406522901443,0.09103908484270735,0.26856898085604136
Andhra Pradesh,1984,0.16768415673829437,0.15562288362145782,0.05898474737845567,0.1874416510154096
Andhra Pradesh,1984,0.17438076540354464,0.2137943325610408,0.10776136002542104,0.4094742275967357
Andhra Pradesh,1984,0.1331253529838905,0.12012119051862413,0.058587543692405465,0.1781365668281217
Andhra Pradesh,1984,0.03977624183094425,0.061165567635002666,0.027446774706069273,0.10274912957044163
Andhra Pradesh,1984,0.01007180700857919,0.022384601675280696,0.011081982840800763,0.025384691423111137
Andhra Pradesh,1984,0.05401662049861496,0.07431830333273926,0.02494439148395297,0.049772095730776414
Andhra Pradesh,1984,0.04721243579054944,0.04893958296203885,0.032451541150301876,0.055547134996210744
Andhra Pradesh,1985,0.06193690665088885,0.05339511673498485,0.006196377502383222,0.061957011213988375
Andhra Pradesh,1985,0.04758895194040287,0.038780965959721976,0.00782491261518907,0.041273188572934855
Andhra Pradesh,1985,0.10171314848183309,0.06259133844234539,0.03042580235144582,0.08276165057607608
Andhra Pradesh,1985,0.30439986015114434,0.3324184637319551,0.11503018748013982,0.3155007853086867
Andhra Pradesh,1985,0.19019444369738858,0.1555515950810907,0.057673975214489984,0.2133908860258987
Andhra Pradesh,1985,0.13486001667428665,0.20007128854036713,0.08206228153797268,0.33061166210858123
Andhra Pradesh,1985,0.10877282629158487,0.11705578328283728,0.07618366698442962,0.15444770283479958
Andhra Pradesh,1985,0.03485463787214588,0.056674389591873105,0.029353352399110265,0.09696530363438663
Andhra Pradesh,1985,0.009493585778447139,0.021743004811976475,0.011280584683825867,0.022739903566289937
Andhra Pradesh,1985,0.04212946776752817,0.06537159151666369,0.023633619319987288,0.04454183004382352
Andhra Pradesh,1985,0.047266223811957074,0.06031010515059704,0.02800285986653956,0.0581282194910321
Andhra Pradesh,1986,0.07234488879326574,0.04801283193726608,0.005560851604702891,0.06897097103693696
Andhra Pradesh,1986,0.04627114541591587,0.027909463553733735,0.008778201461709564,0.04166858875086494
Andhra Pradesh,1986,0.16572089395691578,0.131598645517733,0.06446615824594852,0.1568442672465869
Andhra Pradesh,1986,0.29194793319527745,0.33648191053288184,0.11967747060692724,0.3106439531231122
Andhra Pradesh,1986,0.19900223220288843,0.2547139547317768,0.10410708611375914,0.2541061210144211
Andhra Pradesh,1986,0.11212113062420997,0.13387987880948138,0.05576739752144899,0.24954803562994934
Andhra Pradesh,1986,0.12153403437054568,0.10778827303510959,0.06637273593898951,0.15585796346941688
Andhra Pradesh,1986,0.027579807976763578,0.045802887185884864,0.024070543374642518,0.07421881006513119
Andhra Pradesh,1986,0.009937336955060107,0.015861700231687755,0.009215125516364792,0.018832031807747646
Andhra Pradesh,1986,0.04013931097544577,0.06020317234004634,0.02387194153161741,0.0380506771228047
Andhra Pradesh,1986,0.05255089691525697,0.07809659597219747,0.03189545598983159,0.05505727810910848
Andhra Pradesh,1987,0.07578732216335422,0.05685261094279094,0.007070225611693676,0.05095829626456665
Andhra Pradesh,1987,0.04483231584326171,0.0324006415968633,0.005680012710517953,0.03207134776543983
Andhra Pradesh,1987,0.11111260522281687,0.08768490465157726,0.055251032729583725,0.10915241578525375
Andhra Pradesh,1987,0.3111233628270984,0.37194795936553193,0.14581347314903084,0.327690094127209
Andhra Pradesh,1987,0.24361939596051957,0.24031366957761538,0.06955036542739118,0.2627961382582622
Andhra Pradesh,1987,0.12313422800742274,0.1259312065585457,0.04869717190975532,0.25120871637725567
Andhra Pradesh,1987,0.11464916763036873,0.09349492069149884,0.051080394026056554,0.14432106494447922
Andhra Pradesh,1987,0.05112551434795471,0.08682944216717162,0.03475532252939307,0.15031796764308542
Andhra Pradesh,1987,0.012855337116424172,0.021564783461058633,0.015411503018748014,0.032378881237163225
Andhra Pradesh,1987,0.058992012478820965,0.07991445375155944,0.027645376549094373,0.0594506134194427
Andhra Pradesh,1987,0.04026033402361294,0.05824273747995009,0.028678106132824913,0.04850461849374499
Andhra Pradesh,1988,0.09360460425463249,0.05179112457672429,0.010684779154750555,0.0884839698177864
Andhra Pradesh,1988,0.06488180082295672,0.032578862947781145,0.011836669844296155,0.058424769624479664
Andhra Pradesh,1988,0.18894387219966113,0.11292104794154338,0.06430727677152843,0.18080771469680493
Andhra Pradesh,1988,0.38958663905548235,0.32425592585991797,0.14720368605020656,0.40269091787757966
Andhra Pradesh,1988,0.2446682623779684,0.281268936018535,0.0761439466158246,0.2987885377881753
Andhra Pradesh,1988,0.19008686765457333,0.20826947068258775,0.08956943120432158,0.42563511153580014
Andhra Pradesh,1988,0.14345265309415595,0.10654072357868472,0.0655783285668891,0.18498138324162244
Andhra Pradesh,1988,0.04557190113761665,0.07332026376759936,0.029273911661900222,0.11987874394543475
Andhra Pradesh,1988,0.029946480918699406,0.05029406522901443,0.02633460438512869,0.08982174041978318
Andhra Pradesh,1988,0.07838259419627248,0.09602566387453217,0.03237210041309183,0.0782321218711215
Andhra Pradesh,1988,0.07639243740419009,0.07574407414008198,0.04361296472831268,0.09146924116115851
Andhra Pradesh,1989,0.08521367291504181,0.07121725182676884,0.010168414362885288,0.09006996386481705
Andhra Pradesh,1989,0.10615066024796277,0.055498128675815356,0.013981569748967271,0.09884565114720967
Andhra Pradesh,1989,0.3059731597773176,0.21924790589912668,0.07757387988560535,0.2987094577525893
Andhra Pradesh,1989,0.32142376892666,0.32831937266084477,0.151930409914204,0.3645941107340165
Andhra Pradesh,1989,0.25744291746228115,0.287292817679558,0.10490149348585956,0.3232198754489439
Andhra Pradesh,1989,0.23178603125084044,0.25610408126893597,0.09103908484270735,0.5113974101288346
Andhra Pradesh,1989,0.1581233359330877,0.12675102477276778,0.07328408007626311,0.1963315650158709
Andhra Pradesh,1989,0.05583196622112256,0.09128497594011761,0.0324912615189069,0.1552758465407976
Andhra Pradesh,1989,0.03474706182933061,0.06187845303867403,0.027923419129329524,0.1052093973442288
Andhra Pradesh,1989,0.09758491783879729,0.11445375155943681,0.028122020972354625,0.08862894988302744
Andhra Pradesh,1989,0.06808218809671086,0.07061129923364819,0.037337146488719414,0.08001361933946202
Andhra Pradesh,1990,0.08556329505419144,0.07054001069328104,0.015054019701302828,0.09156589453798586
Andhra Pradesh,1990,0.09813624505822553,0.05143468187488861,0.01457737527804258,0.09842828429272792
Andhra Pradesh,1990,0.3202000914396364,0.17255391195865263,0.07431680965999365,0.2953178028930113
Andhra Pradesh,1990,0.3337546728343598,0.30864373551951524,0.16754051477597712,0.3644227706569134
Andhra Pradesh,1990,0.23961218836565096,0.27310639814649795,0.10740387670797585,0.30704361483629333
Andhra Pradesh,1990,0.21187101632466449,0.22566387453216893,0.10474261201143947,0.4749107603765088
Andhra Pradesh,1990,0.1700239356695264,0.15227232222420245,0.07316491897044805,0.22390853075883882
Andhra Pradesh,1990,0.06361778231987737,0.1087863126002495,0.0390451223387353,0.18720001757334123
Andhra Pradesh,1990,0.03603797434311379,0.06562110140794868,0.0317365745154115,0.10618252111546782
Andhra Pradesh,1990,0.11744614474356561,0.15280698627695596,0.05676040673657451,0.11883093347392006
Andhra Pradesh,1990,0.06559449210660787,0.07724113348779184,0.030981887511916106,0.07823651520643184
Andhra Pradesh,1991,0.10208966463168652,0.06979148101942612,0.024825230378137907,0.10626599448636417
Andhra Pradesh,1991,0.07933733157625797,0.04975940117626092,0.020416269462980613,0.08164794007490636
Andhra Pradesh,1991,0.21215340343705458,0.1689181963999287,0.10418652685096919,0.21604446055334056
Andhra Pradesh,1991,0.31498265336309605,0.33188379967920156,0.15061963775023834,0.3512603380671521
Andhra Pradesh,1991,0.24372697200333485,0.29645339511673496,0.11562599300921513,0.32105835447625947
Andhra Pradesh,1991,0.18135976118118496,0.24605239707716983,0.08214172227518271,0.4321218711215086
Andhra Pradesh,1991,0.1723771616061103,0.1783639279985742,0.074992055926279,0.23959493448438715
Andhra Pradesh,1991,0.07110776430089019,0.12885403671359827,0.044169049888782966,0.21205091875624676
Andhra Pradesh,1991,0.03424952263131,0.0675815362680449,0.028042580235144582,0.10289410963568266
