State,Year,Rainfall
Chhattisgarh,1908,0.2142978833875534
Chhattisgarh,1909,0.1811005735703333
Chhattisgarh,1910,0.20107412605566954
Chhattisgarh,1911,0.2167966056318603
Chhattisgarh,1912,0.17183583070345518
Chhattisgarh,1913,0.17306896635648975
Chhattisgarh,1914,0.202842702189627
Chhattisgarh,1915,0.20897592951656213
Chhattisgarh,1916,0.2068828440002271
Chhattisgarh,1917,0.2530767545816668
Chhattisgarh,1918,0.19620648532000678
Chhattisgarh,1919,0.27438079553475087
Chhattisgarh,1920,0.16800661999140049
Chhattisgarh,1921,0.1868281641692965
Chhattisgarh,1922,0.18510826444269565
Chhattisgarh,1923,0.19782903223189438
Chhattisgarh,1924,0.18922953359889017
Chhattisgarh,1925,0.2546019486788411
Chhattisgarh,1926,0.23801951923935
Chhattisgarh,1927,0.2221510104410893
Chhattisgarh,1928,0.17057024411218286
Chhattisgarh,1929,0.24270867981470512
Chhattisgarh,1930,0.19722868987449596
Chhattisgarh,1931,0.21077695658875734
Chhattisgarh,1932,0.1930262933727071
Chhattisgarh,1933,0.24056691789101348
Chhattisgarh,1934,0.22086919838069816
Chhattisgarh,1935,0.1786829786716208
Chhattisgarh,1936,0.26905884166375954
Chhattisgarh,1937,0.2350827093288334
Chhattisgarh,1938,0.21707243860688116
Chhattisgarh,1939,0.21293494398156781
Chhattisgarh,1940,0.20775901933264643
Chhattisgarh,1941,0.13583151472866956
Chhattisgarh,1942,0.23208099754184136
Chhattisgarh,1943,0.2396745170894753
Chhattisgarh,1944,0.26362330950893614
Chhattisgarh,1945,0.23002036296374412
Chhattisgarh,1946,0.23219457582567354
Chhattisgarh,1947,0.23229192864038678
Chhattisgarh,1948,0.2147846474611197
Chhattisgarh,1949,0.21606645952151085
Chhattisgarh,1950,0.18241483656896226
Chhattisgarh,1951,0.20178804669690006
Chhattisgarh,1952,0.19932177539083096
Chhattisgarh,1953,0.19507070248168548
Chhattisgarh,1954,0.1664327494868695
Chhattisgarh,1955,0.20650965821049297
Chhattisgarh,1956,0.22537987879574567
Chhattisgarh,1957,0.1710894591239869
Chhattisgarh,1958,0.21952248444383146
Chhattisgarh,1959,0.22330301874852954
Chhattisgarh,1960,0.1941133998036718
Chhattisgarh,1961,0.2930400850214581
Chhattisgarh,1962,0.15523717579484514
Chhattisgarh,1963,0.18971629767245643
Chhattisgarh,1964,0.21760787908780407
Chhattisgarh,1965,0.12552834183818337
Chhattisgarh,1966,0.14913639940614778
Chhattisgarh,1967,0.21166935739029552
Chhattisgarh,1968,0.1622628039233184
Chhattisgarh,1969,0.16300917550278668
Chhattisgarh,1970,0.2163747434347695
Chhattisgarh,1971,0.22161556996016643
Chhattisgarh,1972,0.16727647388105107
Chhattisgarh,1973,0.21082563299611395
Chhattisgarh,1974,0.1270535359353577
Chhattisgarh,1975,0.21215612146386179
Chhattisgarh,1976,0.19654722017150317
Chhattisgarh,1977,0.2105335745519742
Chhattisgarh,1978,0.19510315341992324
Chhattisgarh,1979,0.11952491826419928
Chhattisgarh,1980,0.2153849898185181
Chhattisgarh,1981,0.1700834800386166
Chhattisgarh,1982,0.16703309184426793
Chhattisgarh,1983,0.19534653545670638
Chhattisgarh,1984,0.1763302856493838
Chhattisgarh,1985,0.17353950496093715
Chhattisgarh,1986,0.19481109497578344
Chhattisgarh,1987,0.15817398570536167
Chhattisgarh,1988,0.16847715859584786
Chhattisgarh,1989,0.16537809399414258
Chhattisgarh,1990,0.23946358599092993
Chhattisgarh,1991,0.17082985161808487
Chhattisgarh,1992,0.16041310044376653
Chhattisgarh,1993,0.1683149039046591
Chhattisgarh,1994,0.2574251803055255
Chhattisgarh,1995,0.18054890762029155
Chhattisgarh,1996,0.16534564305590482
Chhattisgarh,1997,0.18647120384868124
Chhattisgarh,1998,0.18895370062386926
Chhattisgarh,1999,0.18734737918110053
Chhattisgarh,2000,0.11980075123922018
Chhattisgarh,2001,0.23237305598598113
Chhattisgarh,2002,0.13341391982995707
Chhattisgarh,2003,0.24765744789596222
Chhattisgarh,2004,0.15844981868038258
Chhattisgarh,2005,0.18160356311301848
Chhattisgarh,2006,0.18655233119427564
Chhattisgarh,2007,0.18063003496588592
Chhattisgarh,2008,0.15260864979758723
Chhattisgarh,2009,0.12796216220601475
Chhattisgarh,2010,0.18475130412208038
Chhattisgarh,2011,0.18411851082644423
Chhattisgarh,2012,0.19623893625824454
Chhattisgarh,2013,0.20315098610288565
Chhattisgarh,2014,0.18022439823791403
Chhattisgarh,2015,0.15408516748740494
Chhattisgarh,2016,0.18624404728101698
Chhattisgarh,2017,0.15518849938748852
Delhi,1901,0.0360448796475828
Delhi,1902,0.04086384397588894
Delhi,1903,0.04234036166570664
Delhi,1904,0.05838735062427491
Delhi,1905,0.025141364399698198
Delhi,1906,0.06906370930449526
Delhi,1907,0.044774182033538036
Delhi,1908,0.08454280684390286
Delhi,1909,0.09757185854636019
Delhi,1910,0.07094586372228487
Delhi,1911,0.05545054071375837
Delhi,1912,0.05863073266105804
Delhi,1913,0.05523960961521298
Delhi,1914,0.08060001784801601
Delhi,1915,0.04128570617297971
Delhi,1916,0.07482375084169621
Delhi,1917,0.1328460284107964
Delhi,1918,0.010830500636849656
Delhi,1919,0.06258974712606377
Delhi,1920,0.03258885472526224
Delhi,1921,0.045196044230628805
Delhi,1922,0.06245994337311276
Delhi,1923,0.06710042754111128
Delhi,1924,0.07899369640524731
Delhi,1925,0.06315763854522444
Delhi,1926,0.07268198891800456
Delhi,1927,0.054282306937199314
Delhi,1928,0.03573659573432416
Delhi,1929,0.022496612933321433
Delhi,1930,0.053957797554821794
Delhi,1931,0.056991960280051594
Delhi,1932,0.04415761420702075
Delhi,1933,0.1117853694944955
Delhi,1934,0.05410382677689168
Delhi,1935,0.06495866561741964
Delhi,1936,0.05567769728142264
Delhi,1937,0.05090740936047312
Delhi,1938,0.017985932518273934
Delhi,1939,0.023080729821600962
Delhi,1940,0.03695350591823985
Delhi,1941,0.03179380673843731
Delhi,1942,0.10328322367620452
Delhi,1943,0.038933013150742705
Delhi,1944,0.05131304608844502
Delhi,1945,0.07896124546700956
Delhi,1946,0.043784428417286615
Delhi,1947,0.04811662867202648
Delhi,1948,0.06882032726771212
Delhi,1949,0.05149152624875266
Delhi,1950,0.062167884928972995
Delhi,1951,0.02762386117488621
Delhi,1952,0.06301160932315453
Delhi,1953,0.0639202355938116
Delhi,1954,0.0598800937832115
Delhi,1955,0.08537030576896554
Delhi,1956,0.07883144171405854
Delhi,1957,0.07289292001654998
Delhi,1958,0.08194673178488271
Delhi,1959,0.05142662437227715
Delhi,1960,0.0900432408752018
Delhi,1961,0.07462904521226968
Delhi,1962,0.05566147181230376
Delhi,1963,0.05741382247714235
Delhi,1964,0.08809618458093668
Delhi,1965,0.03471439117983498
Delhi,1966,0.08757696956913266
Delhi,1967,0.10902703974428657
Delhi,1968,0.03575282120344304
Delhi,1969,0.050177263250123706
Delhi,1970,0.06007479941263801
Delhi,1971,0.07607311196384964
Delhi,1972,0.04427119249085288
Delhi,1973,0.05828999780956167
Delhi,1974,0.035201155253401256
Delhi,1975,0.07368796800337488
Delhi,1976,0.09065980870171908
Delhi,1977,0.09283402156364845
Delhi,1978,0.07839335404784889
Delhi,1979,0.02815930165580912
Delhi,1980,0.05601843213291904
Delhi,1981,0.0528057892473816
Delhi,1982,0.05494755117107323
Delhi,1983,0.093547942204879
Delhi,1984,0.050501772632501225
Delhi,1985,0.06562390985129357
Delhi,1986,0.04590996487185934
Delhi,1987,0.02444366922758654
Delhi,1988,0.10985453866934924
Delhi,1989,0.040328403494966046
Delhi,1990,0.08683059798966436
Delhi,1991,0.036661447474100085
Delhi,1992,0.04247016541865766
Delhi,1993,0.05773833185951987
Delhi,1994,0.0643258723217835
Delhi,1995,0.10565214216756039
Delhi,1996,0.07733869855512196
Delhi,1997,0.08123281114365219
Delhi,1998,0.08394246448650444
Delhi,1999,0.028629840260256514
Delhi,2000,0.035120027907806876
Delhi,2001,0.051523977186990415
Delhi,2002,0.030706700307472634
Delhi,2003,0.0697127280692503
Delhi,2004,0.05181603563113018
Delhi,2005,0.05704063668740821
Delhi,2006,0.026439401929208267
Delhi,2007,0.04521226969974768
Delhi,2008,0.08801505723534231
Delhi,2009,0.03690482951088322
Delhi,2010,0.07667345432124806
Delhi,2011,0.05582372650349252
Delhi,2012,0.03625581074612819
Delhi,2013,0.04758118819110357
Delhi,2014,0.022318132773013796
Delhi,2015,0.04337879168931471
Delhi,2016,0.03744026999180613
Delhi,2017,0.04115590242002872
Goa,1901,0.4259104516359329
Goa,1902,0.40660214338447054
Goa,1903,0.4731914686483372
Goa,1904,0.36113837891338024
Goa,1905,0.2457915189472915
Goa,1906,0.365227197131337
Goa,1907,0.4216431532576685
Goa,1908,0.4165970323616981
Goa,1909,0.43687886876029297
Goa,1910,0.38552525899905077
Goa,1911,0.31911441389549167
Goa,1912,0.4259753535124084
Goa,1913,0.39743475333230566
Goa,1914,0.5348969277074223
Goa,1915,0.38257222361941534
Goa,1916,0.5248371368537192
Goa,1917,0.5294289446143612
Goa,1918,0.27572750947161756
Goa,1919,0.4354510274778319
Goa,1920,0.28494357593113906
Goa,1921,0.44315812530929793
Goa,1922,0.42990191703917635
Goa,1923,0.42227594655330464
Goa,1924,0.3693484662875315
Goa,1925,0.3467626132740562
Goa,1926,0.48643145144934
Goa,1927,0.4184629613103688
Goa,1928,0.4874861069420669
Goa,1929,0.3799112466839197
Goa,1930,0.4344774993306993
Goa,1931,0.6216545110860517
Goa,1932,0.4534937491380219
Goa,1933,0.5152316591353447
Goa,1934,0.503695350591824
Goa,1935,0.38531432790050535
Goa,1936,0.42436903206963966
Goa,1937,0.4906662988893666
Goa,1938,0.5399105976651549
Goa,1939,0.4203451157281584
Goa,1940,0.5104126948070385
Goa,1941,0.27934578908512686
Goa,1942,0.5048635843683831
Goa,1943,0.5002880020768601
Goa,1944,0.4517413984731833
Goa,1945,0.4991846701767764
Goa,1946,0.5177466068487705
Goa,1947,0.474132545857232
Goa,1948,0.4789515101855382
Goa,1949,0.4941872256881626
Goa,1950,0.4480257660449607
Goa,1951,0.43507784168809777
Goa,1952,0.38195565579289803
Goa,1953,0.5127004859528002
Goa,1954,0.5877432806276012
Goa,1955,0.6051369835230361
Goa,1956,0.5672018367231042
Goa,1957,0.4795518525429366
Goa,1958,0.6218005403081216
Goa,1959,0.5550165094148284
Goa,1960,0.46400785312705345
Goa,1961,0.608949968765972
Goa,1962,0.5382231488767919
Goa,1963,0.5579695447944639
Goa,1964,0.49077987717319865
Goa,1965,0.4711146086011211
Goa,1966,0.3666225874755603
Goa,1967,0.41932291117366927
Goa,1968,0.3555730430056059
Goa,1969,0.48018464583857273
Goa,1970,0.5563145469443385
Goa,1971,0.41959874414869014
Goa,1972,0.27665236121139347
Goa,1973,0.432952305233525
Goa,1974,0.47358087990719017
Goa,1975,0.5431394660198113
Goa,1976,0.46973544372601667
Goa,1977,0.47627430778092367
Goa,1978,0.4409514615091308
Goa,1979,0.3798787957456819
Goa,1980,0.414779779820384
Goa,1981,0.47974655817236306
Goa,1982,0.4106585106641895
Goa,1983,0.5916698441543691
Goa,1984,0.3919505447701256
Goa,1985,0.45440237540867895
Goa,1986,0.31797863105717034
Goa,1987,0.4002904358972278
Goa,1988,0.5070540226994312
Goa,1989,0.42243820124449344
Goa,1990,0.55167406277634
Goa,1991,0.4521470352011552
Goa,1992,0.43361754946739894
Goa,1993,0.5375416791737991
Goa,1994,0.48868679165686374
Goa,1995,0.42154580044295525
Goa,1996,0.4466466011698562
Goa,1997,0.46392672578145905
Goa,1998,0.4975945742031265
Goa,1999,0.4452512108256329
Goa,2000,0.48112572304746754
Goa,2001,0.36141421188840117
Goa,2002,0.38442192709896716
Goa,2003,0.4339258333806576
Goa,2004,0.45722560703536336
Goa,2005,0.5594136115460437
Goa,2006,0.5377526102723444
Goa,2007,0.5355297210030585
Goa,2008,0.46812912228324793
Goa,2009,0.41353041869823054
Goa,2010,0.5857637733950982
Goa,2011,0.5934059693500888
Goa,2012,0.462498884498998
Goa,2013,0.5445348563640346
Goa,2014,0.4201666355678508
Goa,2015,0.3105635916698441
Goa,2016,0.567234287661342
Goa,2017,0.5314571282542206
Gujarat,1901,0.03242660003407346
Gujarat,1902,0.07537541679173798
Gujarat,1903,0.08717133284116077
Gujarat,1904,0.0277698903969561
Gujarat,1905,0.06211109578705693
Gujarat,1906,0.08883444342584554
Gujarat,1907,0.09497578348734007
Gujarat,1908,0.09893479795234578
Gujarat,1909,0.0996487185935763
Gujarat,1910,0.0964117375043606
Gujarat,1911,0.016874487883630926
Gujarat,1912,0.11643396639705342
Gujarat,1913,0.12806762775528746
Gujarat,1914,0.1094164510031396
Gujarat,1915,0.03871396931763787
Gujarat,1916,0.09028662291198492
Gujarat,1917,0.16839603125025351
Gujarat,1918,0.014140496337100343
Gujarat,1919,0.09545443482634691
Gujarat,1920,0.07002101198250893
Gujarat,1921,0.11641774092793455
Gujarat,1922,0.07120547122818688
Gujarat,1923,0.03426007804450646
Gujarat,1924,0.07174902444366921
Gujarat,1925,0.04849792719632006
Gujarat,1926,0.14927431589365825
Gujarat,1927,0.14000146029222066
Gujarat,1928,0.07398002644751464
Gujarat,1929,0.06183526281203603
Gujarat,1930,0.08185749170472892
Gujarat,1931,0.08911027640086641
Gujarat,1932,0.08625459383594425
Gujarat,1933,0.12648564451619704
Gujarat,1934,0.08454280684390286
Gujarat,1935,0.07667345432124806
Gujarat,1936,0.05228657423557758
Gujarat,1937,0.11364318570860676
Gujarat,1938,0.0669300601153631
Gujarat,1939,0.03643429090643583
Gujarat,1940,0.07226012672091381
Gujarat,1941,0.08337457306734378
Gujarat,1942,0.09679303602865416
Gujarat,1943,0.08952402586339778
Gujarat,1944,0.13972562731719976
Gujarat,1945,0.12771066743467216
Gujarat,1946,0.10426486455789649
Gujarat,1947,0.08163844787162405
Gujarat,1948,0.03129081719575215
Gujarat,1949,0.08167089880986181
Gujarat,1950,0.1027883468680788
Gujarat,1951,0.03469005297615667
Gujarat,1952,0.06826866131767034
Gujarat,1953,0.115703820286704
Gujarat,1954,0.12265643380414235
Gujarat,1955,0.08314741649967955
Gujarat,1956,0.1435791762329328
Gujarat,1957,0.05763286631024719
Gujarat,1958,0.10861329028175523
Gujarat,1959,0.182187680001298
Gujarat,1960,0.0528057892473816
Gujarat,1961,0.11050355743410428
Gujarat,1962,0.06562390985129357
Gujarat,1963,0.08446167949830849
Gujarat,1964,0.08893990897511822
Gujarat,1965,0.06020460316558902
Gujarat,1966,0.05575882462701703
Gujarat,1967,0.10882422138030065
Gujarat,1968,0.05246505439588522
Gujarat,1969,0.06028573051118339
Gujarat,1970,0.15038576052830124
Gujarat,1971,0.07681948354331794
Gujarat,1972,0.031639664781808
Gujarat,1973,0.09848859755157668
Gujarat,1974,0.021912496045041897
Gujarat,1975,0.12484687213519058
Gujarat,1976,0.15492889188158648
Gujarat,1977,0.12460349009840743
Gujarat,1978,0.08830711567948207
Gujarat,1979,0.12363807468583435
Gujarat,1980,0.09101676902233435
Gujarat,1981,0.1203361917201431
Gujarat,1982,0.06682459456609038
Gujarat,1983,0.13275678833064258
Gujarat,1984,0.07799583005443644
Gujarat,1985,0.0448309711754541
Gujarat,1986,0.03767553929402983
Gujarat,1987,0.012874909745828021
Gujarat,1988,0.12281057576077167
Gujarat,1989,0.07991854814502322
Gujarat,1990,0.09657399219554935
Gujarat,1991,0.045066240477677814
Gujarat,1992,0.09458637222848706
Gujarat,1993,0.07449112872475924
Gujarat,1994,0.16804718366419769
Gujarat,1995,0.05861450719193919
Gujarat,1996,0.0763651704079894
Gujarat,1997,0.10815897714642672
Gujarat,1998,0.1055466766182877
Gujarat,1999,0.04974728831847348
Gujarat,2000,0.04062857467366524
Gujarat,2001,0.08301761274672853
Gujarat,2002,0.04943900440521485
Gujarat,2003,0.12255096825486964
Gujarat,2004,0.0934668148592846
Gujarat,2005,0.13078539383269916
Gujarat,2006,0.14959071254147635
Gujarat,2007,0.14065047905697572
Gujarat,2008,0.09598176257271038
Gujarat,2009,0.07322554213348692
Gujarat,2010,0.1519271800945945
Gujarat,2011,0.10523027997046963
Gujarat,2012,0.05694328387269496
Gujarat,2013,0.11881099762296873
Gujarat,2014,0.061145680374483806
Gujarat,2015,0.05911749673462432
Gujarat,2016,0.07398002644751464
Gujarat,2017,0.10875931950382514
Haryana,1901,0.0360448796475828
Haryana,1902,0.04086384397588894
Haryana,1903,0.04234036166570664
Haryana,1904,0.05838735062427491
Haryana,1905,0.025141364399698198
Haryana,1906,0.06906370930449526
Haryana,1907,0.044774182033538036
Haryana,1908,0.08454280684390286
Haryana,1909,0.09757185854636019
Haryana,1910,0.07094586372228487
Haryana,1911,0.05545054071375837
Haryana,1912,0.05863073266105804
Haryana,1913,0.05523960961521298
Haryana,1914,0.08060001784801601
Haryana,1915,0.04128570617297971
Haryana,1916,0.07482375084169621
Haryana,1917,0.1328460284107964
Haryana,1918,0.010830500636849656
Haryana,1919,0.06258974712606377
Haryana,1920,0.03258885472526224
Haryana,1921,0.045196044230628805
Haryana,1922,0.06245994337311276
Haryana,1923,0.06710042754111128
Haryana,1924,0.07899369640524731
Haryana,1925,0.06315763854522444
Haryana,1926,0.07268198891800456
Haryana,1927,0.054282306937199314
Haryana,1928,0.03573659573432416
Haryana,1929,0.022496612933321433
Haryana,1930,0.053957797554821794
Haryana,1931,0.056991960280051594
Haryana,1932,0.04415761420702075
Haryana,1933,0.1117853694944955
Haryana,1934,0.05410382677689168
Haryana,1935,0.06495866561741964
Haryana,1936,0.05567769728142264
Haryana,1937,0.05090740936047312
Haryana,1938,0.017985932518273934
Haryana,1939,0.023080729821600962
Haryana,1940,0.03695350591823985
Haryana,1941,0.03179380673843731
Haryana,1942,0.10328322367620452
Haryana,1943,0.038933013150742705
Haryana,1944,0.05131304608844502
Haryana,1945,0.07896124546700956
Haryana,1946,0.043784428417286615
Haryana,1947,0.04811662867202648
Haryana,1948,0.06882032726771212
Haryana,1949,0.05149152624875266
Haryana,1950,0.062167884928972995
Haryana,1951,0.02762386117488621
Haryana,1952,0.06301160932315453
Haryana,1953,0.0639202355938116
Haryana,1954,0.0598800937832115
Haryana,1955,0.08537030576896554
Haryana,1956,0.07883144171405854
Haryana,1957,0.07289292001654998
Haryana,1958,0.08194673178488271
Haryana,1959,0.05142662437227715
Haryana,1960,0.0900432408752018
Haryana,1961,0.07462904521226968
Haryana,1962,0.05566147181230376
Haryana,1963,0.05741382247714235
Haryana,1964,0.08809618458093668
Haryana,1965,0.03471439117983498
Haryana,1966,0.08757696956913266
Haryana,1967,0.10902703974428657
Haryana,1968,0.03575282120344304
Haryana,1969,0.050177263250123706
Haryana,1970,0.06007479941263801
Haryana,1971,0.07607311196384964
Haryana,1972,0.04427119249085288
Haryana,1973,0.05828999780956167
Haryana,1974,0.035201155253401256
Haryana,1975,0.07368796800337488
Haryana,1976,0.09065980870171908
Haryana,1977,0.09283402156364845
Haryana,1978,0.07839335404784889
Haryana,1979,0.02815930165580912
Haryana,1980,0.05601843213291904
Haryana,1981,0.0528057892473816
Haryana,1982,0.05494755117107323
Haryana,1983,0.093547942204879
Haryana,1984,0.050501772632501225
Haryana,1985,0.06562390985129357
Haryana,1986,0.04590996487185934
Haryana,1987,0.02444366922758654
Haryana,1988,0.10985453866934924
Haryana,1989,0.040328403494966046
Haryana,1990,0.08683059798966436
Haryana,1991,0.036661447474100085
Haryana,1992,0.04247016541865766
Haryana,1993,0.05773833185951987
Haryana,1994,0.0643258723217835
Haryana,1995,0.10565214216756039
Haryana,1996,0.07733869855512196
Haryana,1997,0.08123281114365219
Haryana,1998,0.08394246448650444
Haryana,1999,0.028629840260256514
Haryana,2000,0.035120027907806876
Haryana,2001,0.051523977186990415
Haryana,2002,0.030706700307472634
Haryana,2003,0.0697127280692503
Haryana,2004,0.05181603563113018
Haryana,2005,0.05704063668740821
Haryana,2006,0.026439401929208267
Haryana,2007,0.04521226969974768
Haryana,2008,0.08801505723534231
Haryana,2009,0.03690482951088322
Haryana,2010,0.07667345432124806
Haryana,2011,0.05582372650349252
Haryana,2012,0.03625581074612819
Haryana,2013,0.04758118819110357
Haryana,2014,0.022318132773013796
Haryana,2015,0.04337879168931471
Haryana,2016,0.03744026999180613
Haryana,2017,0.04115590242002872
Himachal Pradesh,1901,0.19099810973284762
Himachal Pradesh,1902,0.12715088875007097
Himachal Pradesh,1903,0.1339169093726422
Himachal Pradesh,1904,0.13299205763286628
Himachal Pradesh,1905,0.12367863835863152
Himachal Pradesh,1906,0.18651988025603786
Himachal Pradesh,1907,0.11478708128148751
Himachal Pradesh,1908,0.13299205763286628
Himachal Pradesh,1909,0.14749762702514133
Himachal Pradesh,1910,0.20102544964831293
Himachal Pradesh,1911,0.18916463172241463
Himachal Pradesh,1912,0.16868808969439325
Himachal Pradesh,1913,0.15436100046242585
Himachal Pradesh,1914,0.25440724304941464
Himachal Pradesh,1915,0.17342592667710502
Himachal Pradesh,1916,0.1629280481571923
Himachal Pradesh,1917,0.24916641652401772
Himachal Pradesh,1918,0.13252151902841888
Himachal Pradesh,1919,0.1695804904959314
Himachal Pradesh,1920,0.14876321361641365
Himachal Pradesh,1921,0.18549767570154868
Himachal Pradesh,1922,0.25160023689184907
Himachal Pradesh,1923,0.23574795356270734
Himachal Pradesh,1924,0.24220569027201994
Himachal Pradesh,1925,0.21764033002604183
Himachal Pradesh,1926,0.20801862683854844
Himachal Pradesh,1927,0.20558480647071706
Himachal Pradesh,1928,0.18512448991181454
Himachal Pradesh,1929,0.20391358315147284
Himachal Pradesh,1930,0.18457282396177277
Himachal Pradesh,1931,0.1782124400671734
Himachal Pradesh,1932,0.20297250594257804
Himachal Pradesh,1933,0.17401004356538458
Himachal Pradesh,1934,0.1320996568313281
Himachal Pradesh,1935,0.13953092168777328
Himachal Pradesh,1936,0.1606402570114308
Himachal Pradesh,1937,0.21045244720637982
Himachal Pradesh,1938,0.12324055069242187
Himachal Pradesh,1939,0.11517649254034054
Himachal Pradesh,1940,0.14937978144293093
Himachal Pradesh,1941,0.1180484005743816
Himachal Pradesh,1942,0.18827223092087647
Himachal Pradesh,1943,0.171203037407819
Himachal Pradesh,1944,0.15590242002871904
Himachal Pradesh,1945,0.2399665755336151
Himachal Pradesh,1946,0.22245929435434797
Himachal Pradesh,1947,0.1858221850839262
Himachal Pradesh,1948,0.25810665000851835
Himachal Pradesh,1949,0.18544899929419206
Himachal Pradesh,1950,0.24605112645319355
Himachal Pradesh,1951,0.17370175965212592
Himachal Pradesh,1952,0.17779057787008265
Himachal Pradesh,1953,0.2040758378426616
Himachal Pradesh,1954,0.2514379822006603
Himachal Pradesh,1955,0.28414852794431417
Himachal Pradesh,1956,0.22288115655143875
Himachal Pradesh,1957,0.2684909502445989
Himachal Pradesh,1958,0.22786237557093364
Himachal Pradesh,1959,0.23889569457176923
Himachal Pradesh,1960,0.15367953075943303
Himachal Pradesh,1961,0.21864630911141214
Himachal Pradesh,1962,0.19885123678638356
Himachal Pradesh,1963,0.19252330383002195
Himachal Pradesh,1964,0.19245840195354644
Himachal Pradesh,1965,0.17076494974160938
Himachal Pradesh,1966,0.19520050623463647
Himachal Pradesh,1967,0.22562326083252876
Himachal Pradesh,1968,0.16229525486155616
Himachal Pradesh,1969,0.1557077143992925
Himachal Pradesh,1970,0.1483900278266795
Himachal Pradesh,1971,0.17964028134963447
Himachal Pradesh,1972,0.1094164510031396
Himachal Pradesh,1973,0.1277350056383505
Himachal Pradesh,1974,0.09867519044644377
Himachal Pradesh,1975,0.14378199459691873
Himachal Pradesh,1976,0.16409628193375136
Himachal Pradesh,1977,0.17475641514485285
Himachal Pradesh,1978,0.19523295717287423
Himachal Pradesh,1979,0.13841136431857085
Himachal Pradesh,1980,0.16015349293786454
Himachal Pradesh,1981,0.15887168087747333
Himachal Pradesh,1982,0.20363775017645194
Himachal Pradesh,1983,0.16576750525299558
Himachal Pradesh,1984,0.12986054209292322
Himachal Pradesh,1985,0.16646520042510726
Himachal Pradesh,1986,0.18734737918110053
Himachal Pradesh,1987,0.1407802828099267
Himachal Pradesh,1988,0.27796662421002244
Himachal Pradesh,1989,0.16375554708225498
Himachal Pradesh,1990,0.21007926141664568
Himachal Pradesh,1991,0.15200830744018884
Himachal Pradesh,1992,0.19716378799802045
Himachal Pradesh,1993,0.15582129268312467
Himachal Pradesh,1994,0.20156089012923584
Himachal Pradesh,1995,0.21514160778173497
Himachal Pradesh,1996,0.19737471909656587
Himachal Pradesh,1997,0.20874877294889785
Himachal Pradesh,1998,0.1969204059612373
Himachal Pradesh,1999,0.15851472055685809
Himachal Pradesh,2000,0.146102236680918
Himachal Pradesh,2001,0.13367352733585908
Himachal Pradesh,2002,0.1334463707681948
Himachal Pradesh,2003,0.14060180264961908
Himachal Pradesh,2004,0.11529007082417267
Himachal Pradesh,2005,0.1753243065640135
Himachal Pradesh,2006,0.17044044035923187
Himachal Pradesh,2007,0.14060180264961908
Himachal Pradesh,2008,0.15353350153736317
Himachal Pradesh,2009,0.1279459367368959
Himachal Pradesh,2010,0.177092882697971
Himachal Pradesh,2011,0.15257619885934948
Himachal Pradesh,2012,0.12715088875007097
Himachal Pradesh,2013,0.16938578486650493
Himachal Pradesh,2014,0.1364156316169491
Himachal Pradesh,2015,0.16915862829884065
Himachal Pradesh,2016,0.12226702254528932
Himachal Pradesh,2017,0.1645668205381988
Jammu & Kashmir,1901,0.13174269651071283
Jammu & Kashmir,1902,0.09614401726389912
Jammu & Kashmir,1903,0.18150621029830522
Jammu & Kashmir,1904,0.132115882300447
Jammu & Kashmir,1905,0.1605915806040742
Jammu & Kashmir,1906,0.16633539667215624
Jammu & Kashmir,1907,0.1462969423103445
Jammu & Kashmir,1908,0.1718845071108118
Jammu & Kashmir,1909,0.19015438533866608
Jammu & Kashmir,1910,0.15275467901965714
Jammu & Kashmir,1911,0.18046778027469718
Jammu & Kashmir,1912,0.12473329385135845
Jammu & Kashmir,1913,0.13503646674184466
Jammu & Kashmir,1914,0.24730048757534695
Jammu & Kashmir,1915,0.1291466214516927
Jammu & Kashmir,1916,0.14056935171138132
Jammu & Kashmir,1917,0.19765055207158672
Jammu & Kashmir,1918,0.12145574908934553
Jammu & Kashmir,1919,0.1657026033765201
Jammu & Kashmir,1920,0.11713977430372452
Jammu & Kashmir,1921,0.1443498860160794
Jammu & Kashmir,1922,0.1172858035257944
Jammu & Kashmir,1923,0.1778879306847959
Jammu & Kashmir,1924,0.1645668205381988
Jammu & Kashmir,1925,0.1371620031964174
Jammu & Kashmir,1926,0.1550586956345375
Jammu & Kashmir,1927,0.13063936461062928
Jammu & Kashmir,1928,0.18222013093953576
Jammu & Kashmir,1929,0.15166757258869246
Jammu & Kashmir,1930,0.1622628039233184
Jammu & Kashmir,1931,0.12770255470011274
Jammu & Kashmir,1932,0.14139685063644403
Jammu & Kashmir,1933,0.16545922133973695
Jammu & Kashmir,1934,0.10305606710854026
Jammu & Kashmir,1935,0.14887679190024578
Jammu & Kashmir,1936,0.15784947632298416
Jammu & Kashmir,1937,0.12520383245580585
Jammu & Kashmir,1938,0.14501513024995333
Jammu & Kashmir,1939,0.13557190722276755
Jammu & Kashmir,1940,0.11525761988593491
Jammu & Kashmir,1941,0.11417051345497026
Jammu & Kashmir,1942,0.17391269075067128
Jammu & Kashmir,1943,0.1622141275159618
Jammu & Kashmir,1944,0.1432790050542336
Jammu & Kashmir,1945,0.11167179121066337
Jammu & Kashmir,1946,0.12239682629824031
Jammu & Kashmir,1947,0.12105011236137361
Jammu & Kashmir,1948,0.16471284976026865
Jammu & Kashmir,1949,0.1263882917014838
Jammu & Kashmir,1950,0.2198794447644467
